"outer_iter","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
15,16,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
16,17,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
17,40,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
18,44,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
19,35,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
20,1,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
21,316,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_norm_mode"
1,68,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
2,26,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
3,52,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
4,52,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
5,48,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
6,42,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
7,47,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
8,33,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
9,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
10,1,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
11,36,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
12,50,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
13,42,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
14,34,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
15,18,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
16,1,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
17,14,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
18,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
19,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
20,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
21,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
22,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
23,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
24,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
25,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
26,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
27,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
28,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
29,16,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
30,17,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
31,39,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_norm_mode"
1,78,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
2,24,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
3,51,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
4,51,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
5,52,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
6,42,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
7,46,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
8,30,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
9,52,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
10,58,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
11,49,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
12,34,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
13,71,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_norm_mode"
1,77,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
2,23,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
3,46,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
4,49,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
5,11,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
6,18,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
7,16,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
8,16,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
9,16,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
10,16,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
11,17,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
12,38,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
13,43,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
14,47,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
15,47,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
16,97,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
17,41,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
18,30,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_norm_mode"
1,76,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
2,20,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
3,40,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
4,33,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
5,27,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
6,20,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
7,11,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
8,13,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
9,14,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
10,15,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
11,36,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
12,42,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
13,34,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
14,1,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
15,46,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
16,49,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
17,54,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
18,54,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
19,56,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
20,55,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
21,55,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
22,100,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_norm_mode"
1,74,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
2,18,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
3,35,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
4,52,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
5,79,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
6,68,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
7,28,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
8,18,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
9,16,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
10,16,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
11,16,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
12,16,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
13,17,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
14,38,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
15,55,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
16,48,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
17,35,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_norm_mode"
1,72,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
2,15,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
3,30,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
4,48,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
5,33,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
6,27,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
7,49,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
8,10,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
9,35,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
10,32,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
11,18,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
12,19,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
13,20,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
14,20,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
15,36,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
16,35,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
17,43,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
18,45,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
19,47,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
20,33,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_norm_mode"
1,71,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
2,13,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
3,36,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
4,53,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
5,35,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
6,30,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
7,54,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
8,43,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
9,15,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
10,14,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
11,42,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
12,33,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
13,1,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
14,20,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
15,39,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
16,37,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
17,46,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
18,34,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
19,18,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
20,23,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
21,22,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
22,23,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
23,23,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
24,22,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
25,40,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_norm_mode"
1,69,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
2,11,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
3,40,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
4,33,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
5,28,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
6,20,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
7,13,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
8,15,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
9,16,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
10,16,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
11,38,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
12,44,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
13,35,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
14,1,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
15,89,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
16,39,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_norm_mode"
1,65,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
2,10,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
3,41,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
4,34,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
5,27,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
6,19,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
7,12,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
8,13,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
9,14,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
10,15,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
11,15,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
12,16,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
13,38,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
14,45,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
15,51,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
16,55,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
17,55,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
18,100,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
19,1,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
20,25,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
21,30,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
22,31,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
23,55,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_norm_mode"
1,59,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
2,36,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
3,49,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
4,35,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
5,29,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
6,54,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
7,44,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
8,15,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
9,14,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
10,41,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
11,34,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
12,1,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
13,42,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
14,57,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
15,54,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
16,56,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
17,55,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
18,55,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
19,103,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_norm_mode"
1,57,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
2,8,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
3,38,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
4,33,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
5,30,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
6,21,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
7,13,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
8,16,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
9,40,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
10,47,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
11,52,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
12,56,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
13,54,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
14,105,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
15,1,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
16,29,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
17,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
18,29,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
19,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
20,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
21,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
22,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
23,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
24,32,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
25,59,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_norm_mode"
