"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
3,123.903475806821,-0.0175027429769159,0.000140110517705708,NA,NA,0.188667174603624,0.84127838419822,0,TRUE,FALSE,NA,NA,74,TRUE,1e-08,0.0858107798906592,FALSE,0,1,NA,0.117122424796574,0.339087045046596,2.89515048578908,150,100,0.04,0,0,5.85139393806458,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
4,123.902914986967,-0.000560819853859584,4.49002599997267e-06,NA,NA,0.0334675125380134,0.967616289692723,0,TRUE,FALSE,NA,NA,64,TRUE,1e-08,0.0155864255965353,FALSE,0,1,NA,0.117288105657799,0.339999928686109,2.89884406248401,150,100,0.04,0,0,5.89375495910645,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
5,123.902914247829,-7.39138386052218e-07,5.91770325079556e-09,NA,NA,0.00121564917232545,0.998785826836276,0,TRUE,FALSE,NA,NA,45,TRUE,1e-08,0.000570480910309661,FALSE,0,1,"relative_change",0.117294229643825,0.340036029979174,2.89900049654383,150,100,0.04,0,0,5.92321085929871,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
0,120.076499945895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.117294229643825,0.340036029979174,2.89900049654383,150,100,0.04,0,0,0,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
1,119.758810903164,-0.317689042730734,0.00262387038667866,NA,NA,0.899501016672197,0.526454048312085,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.415970038473037,FALSE,0,1,NA,0.119617217158852,0.351797090254683,2.94102386437811,150,100,0.04,1,0.000816326530612245,6.31487202644348,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
2,119.692061564234,-0.0667493389304497,0.000552749223275935,NA,NA,0.367881431953602,0.731057514664706,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.166257256600175,FALSE,0,1,NA,0.12155525375983,0.360640737479646,2.96688729055022,150,100,0.04,1,0.000816326530612245,12.5071151256561,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
3,119.68470911784,-0.00735244639373889,6.09190554742974e-05,NA,NA,2.06326772997285,0.081612193917577,2,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.483357185076383,FALSE,0,1,NA,0.117305212262353,0.35988050885907,3.06789870559373,150,100,0.04,20,0.0163265306122449,18.3204479217529,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
4,119.651420190009,-0.033288927831066,0.000275833848997072,NA,NA,0.187376935732567,0.842192542154305,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0755701905998787,FALSE,0,1,NA,0.121909160691833,0.364735684491438,2.99186445400467,150,100,0.04,20,0.0163265306122449,23.9672060012817,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
5,119.645654442662,-0.00576574734725455,4.77884747496076e-05,NA,NA,0.0491562315962683,0.953146890695699,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0229227849079122,FALSE,0,1,NA,0.12239915086641,0.36589979559636,2.98939815355184,150,100,0.04,20,0.0163265306122449,29.7165720462799,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
6,119.644245791908,-0.00140865075420038,1.16759344603651e-05,NA,NA,0.0221726101575597,0.978308350334155,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.00950766506233285,FALSE,0,1,NA,0.122328596144524,0.366132303188255,2.9930230111992,150,100,0.04,20,0.0163265306122449,35.3407049179077,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
7,119.642637908588,-0.00160788332019024,1.33274762475086e-05,NA,NA,0.0316601175598315,0.969311484450212,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.00769318695080882,FALSE,0,1,NA,0.122242131099904,0.366279794815297,2.99634660750433,150,100,0.04,20,0.0163265306122449,40.9437489509583,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
8,119.641556857131,-0.00108105145621096,8.96077435765358e-06,NA,NA,0.0434056762130847,0.958399999920817,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0180486756001889,FALSE,0,1,NA,0.122190685741934,0.366755892586691,3.0015044956968,150,100,0.04,13,0.0106122448979592,46.5884070396423,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
9,119.641518788964,-3.80681676404038e-05,3.15547715332335e-07,NA,NA,0.00789805964763611,0.992163830883455,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.00272502836147273,FALSE,0,1,NA,0.122214528242302,0.366818026700107,3.00142734236027,150,100,0.04,1,0.000816326530612245,52.2010090351105,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
10,119.641518047145,-7.41818624305779e-07,6.14894964645986e-09,NA,NA,0.000904804302075944,0.999096013628682,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.000281201036107181,FALSE,0,1,"relative_change",0.122214902458074,0.366819299478891,3.00142856641177,150,100,0.04,1,0.000816326530612245,57.8064639568329,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
0,115.593947616062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.122214902458074,0.366819299478891,3.00142856641177,150,100,0.04,1,0.000816326530612245,0,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
1,115.294761219159,-0.299186396903011,0.00256605426799868,NA,NA,0.867422818025382,0.535497365860295,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.450023149574024,FALSE,0,1,NA,0.124221172182735,0.381380147001149,3.07017024795196,150,100,0.04,5,0.00408163265306122,6.22185015678406,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
2,115.201230580636,-0.0935306385223953,0.000804254959912904,NA,NA,0.452083734705116,0.6886655198318,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.2502005961355,FALSE,0,1,NA,0.125650259054217,0.392404159129858,3.12298726706597,150,100,0.04,5,0.00408163265306122,12.4654860496521,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
3,115.188798958449,-0.0124316221874921,0.000106983567431889,NA,NA,0.158477913975221,0.863201609574569,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0918310100605495,FALSE,0,1,NA,0.126336646643468,0.397680211930756,3.14778191836167,150,100,0.04,5,0.00408163265306122,17.6671431064606,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
4,115.188498925979,-0.000300032469496614,2.58228393946916e-06,NA,NA,0.0244755435769667,0.976109196817417,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.0145149861981348,FALSE,0,1,NA,0.126465479293934,0.398649819495171,3.15224219068208,150,100,0.04,5,0.00408163265306122,22.7422339916229,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
5,115.18849870449,-2.21489358409599e-07,1.90629331179073e-09,NA,NA,0.000664348148021247,0.999336092917419,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.000396104987936856,FALSE,0,1,"relative_change",0.126469018873285,0.398677433438506,3.15237231213091,150,100,0.04,5,0.00408163265306122,27.9286651611328,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
0,111.002880777543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.126469018873285,0.398677433438506,3.15237231213091,150,100,0.04,5,0.00408163265306122,0,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
1,110.722764088934,-0.280116688609539,0.00250097753437162,NA,NA,0.83491911803322,0.54498314948719,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.489194382427113,FALSE,0,1,NA,0.128083167688725,0.415986824366015,3.24778682376883,150,100,0.04,6,0.00489795918367347,6.9248480796814,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
