"outer_iter","inner_iters","inner_converged","training_loss","elapsed_sec","path_index","lambda_gamma","lambda_Omega","case","tol_outer","tol_inner_base","tol_inner_floor","max_iter_outer"
13,62,TRUE,42.1978760897409,1.00547885894775,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,53,TRUE,42.1978760892435,1.04696297645569,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,13,TRUE,42.1978760886512,1.06076288223267,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,1,TRUE,42.1978760872156,1.06412291526794,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,25,TRUE,42.1978760859332,1.08772587776184,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,34,TRUE,42.1978760855935,1.11673784255981,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,19,TRUE,42.1978760855428,1.13641691207886,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,1,TRUE,42.1978760854547,1.14089488983154,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,69,TRUE,40.572416558417,0.618988037109375,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,41,TRUE,40.567374191918,0.64860987663269,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,34,TRUE,40.5673227614269,0.673301935195923,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,50,TRUE,40.5672863260003,0.708688020706177,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,93,TRUE,40.56728617467,0.775959968566895,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,11,TRUE,40.5672860168632,0.785115957260132,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,9,TRUE,40.5672859792416,0.794319868087769,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,38,TRUE,40.5672858057585,0.823510885238647,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,37,TRUE,40.5672857856321,0.853676080703735,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,20,TRUE,40.5672857810528,0.874521017074585,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,1,TRUE,40.5672857802469,0.877795934677124,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,28,TRUE,40.5672857751186,0.906380891799927,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,46,TRUE,40.5672857719322,0.947771072387695,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,39,TRUE,40.5672857718923,0.981659889221191,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,20,TRUE,40.5672857716703,1.00228691101074,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,24,TRUE,40.5672857715243,1.02662110328674,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,23,TRUE,40.5672857714473,1.04965591430664,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,24,TRUE,40.5672857713071,1.07222509384155,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,23,TRUE,40.567285771177,1.09619498252869,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,45,TRUE,40.5672857709489,1.13488507270813,33,0.0290109814653977,0.059973897816312,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,74,TRUE,39.069735732131,0.70479416847229,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,40,TRUE,39.0658498499398,0.733122110366821,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,32,TRUE,39.0658230225623,0.757151126861572,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,48,TRUE,39.065787464905,0.791362047195435,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,87,TRUE,39.0657871061692,0.851405143737793,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,11,TRUE,39.0657870463783,0.861735105514526,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,9,TRUE,39.0657869236199,0.870649099349976,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,38,TRUE,39.0657867780742,0.898569107055664,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,36,TRUE,39.0657867511549,0.927057027816772,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,21,TRUE,39.0657867487592,0.945715188980103,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,1,TRUE,39.0657867469492,0.949902057647705,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,27,TRUE,39.0657867408387,1.00083899497986,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,43,TRUE,39.0657867404271,1.03672003746033,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,51,TRUE,39.0657867369874,1.07467818260193,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,39,TRUE,39.0657867369838,1.10690903663635,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,22,TRUE,39.0657867368939,1.12892603874207,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,25,TRUE,39.0657867368359,1.1517641544342,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,24,TRUE,39.0657867368003,1.17400503158569,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,25,TRUE,39.0657867367535,1.19791007041931,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,25,TRUE,39.065786736719,1.22158122062683,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,25,TRUE,39.0657867366988,1.24617910385132,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,25,TRUE,39.0657867366715,1.26882100105286,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,25,TRUE,39.0657867366624,1.29250621795654,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,24,TRUE,39.065786736518,1.31568598747253,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,46,TRUE,39.0657867365047,1.35374522209167,34,0.0248179446371843,0.0513057056500027,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,79,TRUE,37.6946172757389,0.622750043869019,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,38,TRUE,37.6917177466934,0.65169095993042,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,29,TRUE,37.6917101060721,0.673008918762207,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,45,TRUE,37.6916735200849,0.709214925765991,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,86,TRUE,37.6916730469034,0.772197008132935,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,11,TRUE,37.6916729521373,0.781523942947388,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,9,TRUE,37.6916728760744,0.791095972061157,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,38,TRUE,37.6916727071979,0.821387052536011,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,36,TRUE,37.6916726925483,0.850897073745728,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,20,TRUE,37.6916726853979,0.869761943817139,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,39,TRUE,37.6916726806474,0.902018070220947,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,16,TRUE,37.6916726792021,0.918706893920898,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,39,TRUE,37.6916726765796,0.953665971755981,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,36,TRUE,37.6916726764192,0.985238075256348,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,35,TRUE,37.691672676295,1.01625800132751,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,36,TRUE,37.6916726759397,1.04854297637939,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,37,TRUE,37.6916726753268,1.07926392555237,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,61,TRUE,37.6916726752238,1.13230991363525,35,0.021230938937691,0.0438903511041895,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,85,TRUE,36.4432196901876,0.0898308753967285,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,37,TRUE,36.4410674463025,0.117730855941772,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,24,TRUE,36.4410491616932,0.135926008224487,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,29,TRUE,36.4410473396679,0.157315969467163,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,30,TRUE,36.4410441636864,0.180943012237549,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,33,TRUE,36.441043674946,0.205657005310059,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,33,TRUE,36.4410432339636,0.227974891662598,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,33,TRUE,36.4410379172346,0.251792907714844,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,56,TRUE,36.4410378974548,0.29292893409729,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,1,TRUE,36.4410378968139,0.29761004447937,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,1,TRUE,36.4410378657928,0.300559997558594,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,20,TRUE,36.4410378582001,0.318857908248901,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,1,TRUE,36.4410378555825,0.322094917297363,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,1,TRUE,36.4410378456767,0.32611083984375,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,43,TRUE,36.4410378247016,0.361119031906128,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,16,TRUE,36.4410378237387,0.376555919647217,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,43,TRUE,36.4410378210574,0.413620948791504,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,38,TRUE,36.4410378207409,0.444560050964355,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,24,TRUE,36.4410378207239,0.468636035919189,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,24,TRUE,36.4410378205549,0.491265058517456,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,26,TRUE,36.4410378205137,0.515547037124634,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,25,TRUE,36.4410378204346,0.539720058441162,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,25,TRUE,36.4410378204305,0.562487840652466,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,25,TRUE,36.4410378203711,0.58782696723938,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,25,TRUE,36.4410378202369,0.611994028091431,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,45,TRUE,36.4410378202031,0.652452945709229,36,0.0181623730234537,0.0375467581167345,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,91,TRUE,35.3104478382533,0.0642659664154053,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,36,TRUE,35.3088974570785,0.091789960861206,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,20,TRUE,35.3088862097345,0.109434127807617,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,27,TRUE,35.3088842125907,0.131545066833496,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,29,TRUE,35.3088819066563,0.153486013412476,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,32,TRUE,35.3088811300321,0.177087068557739,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,32,TRUE,35.3088810673455,0.201864004135132,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,32,TRUE,35.3088758462773,0.226874113082886,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,57,TRUE,35.308875819358,0.269919157028198,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,1,TRUE,35.3088758109488,0.275300979614258,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,1,TRUE,35.3088758048026,0.278517007827759,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,1,TRUE,35.3088758003848,0.28173303604126,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,1,TRUE,35.3088757966679,0.285036087036133,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,19,TRUE,35.3088757919588,0.304476976394653,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,24,TRUE,35.3088757765279,0.32511305809021,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,25,TRUE,35.308875764049,0.3490309715271,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,42,TRUE,35.30887575432,0.383450984954834,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,17,TRUE,35.3088757512947,0.40142297744751,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,42,TRUE,35.3088757491816,0.439404964447021,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,36,TRUE,35.308875748561,0.470667123794556,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,25,TRUE,35.3088757485439,0.495582103729248,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,1,TRUE,35.3088757484497,0.49880313873291,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,36,TRUE,35.3088757480524,0.534050941467285,37,0.0155373153684439,0.0321200220460756,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,99,TRUE,34.2900165450869,0.0726649761199951,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,36,TRUE,34.2888813156181,0.100481033325195,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,19,TRUE,34.2888739463892,0.115987062454224,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,25,TRUE,34.2888693098922,0.166009902954102,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,19,TRUE,34.2888684708729,0.181150913238525,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,9,TRUE,34.2888677408445,0.189280986785889,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,9,TRUE,34.2888672995276,0.198609113693237,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,10,TRUE,34.2888668286697,0.208559036254883,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,11,TRUE,34.2888664854833,0.217710018157959,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,12,TRUE,34.2888662281611,0.228745937347412,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,12,TRUE,34.2888660447636,0.239943027496338,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,14,TRUE,34.28886582773,0.252600908279419,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,14,TRUE,34.2888657462921,0.263494968414307,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,15,TRUE,34.2888655505857,0.276839971542358,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,15,TRUE,34.2888655048964,0.289622068405151,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,42,TRUE,34.2888654212303,0.321303129196167,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,18,TRUE,34.2888650570842,0.336590051651001,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,43,TRUE,34.2888648873883,0.368150949478149,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,36,TRUE,34.2888648586377,0.396513938903809,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,24,TRUE,34.2888648486414,0.420391082763672,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,41,TRUE,34.2888648467584,0.455128908157349,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,16,TRUE,34.2888648426418,0.471138000488281,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,42,TRUE,34.2888648413893,0.505926132202148,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,38,TRUE,34.2888648409471,0.539566040039062,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,58,TRUE,34.2888648408278,0.586374998092651,38,0.0132916645058849,0.0274776270439327,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,102,TRUE,33.3744953785239,0.0721108913421631,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,35,TRUE,33.3736742166144,0.0989251136779785,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,19,TRUE,33.3736711834587,0.114818096160889,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,30,TRUE,33.3736678367896,0.13794207572937,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,33,TRUE,33.3736670163645,0.163055896759033,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,33,TRUE,33.373660243983,0.187087059020996,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,56,TRUE,33.3736601650341,0.229468107223511,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,12,TRUE,33.37366015178,0.240233898162842,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,15,TRUE,33.3736601086828,0.254617929458618,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,16,TRUE,33.3736600264391,0.267932891845703,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,42,TRUE,33.3736597947208,0.303553104400635,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,37,TRUE,33.3736597757845,0.333261966705322,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,24,TRUE,33.3736597753252,0.353845119476318,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,24,TRUE,33.3736597710591,0.376388072967529,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,24,TRUE,33.3736597580451,0.39853310585022,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,42,TRUE,33.3736597555653,0.434400081634521,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,35,TRUE,33.3736597546713,0.46651291847229,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,34,TRUE,33.3736597540154,0.498233079910278,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,25,TRUE,33.3736597539078,0.524598121643066,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,15,TRUE,33.3736597539063,0.542891025543213,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,1,TRUE,33.3736597538361,0.546164035797119,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,1,TRUE,33.3736597538305,0.549376010894775,39,0.0113705837300447,0.0235062101415248,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,106,TRUE,32.555934789157,0.0766029357910156,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,33,TRUE,32.5553307187372,0.10085391998291,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,17,TRUE,32.5553300146819,0.116560935974121,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,29,TRUE,32.5553266197425,0.139825105667114,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,33,TRUE,32.555325936126,0.166676044464111,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,34,TRUE,32.5553246943135,0.193164110183716,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,34,TRUE,32.5553182569992,0.221233129501343,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,56,TRUE,32.5553181633245,0.264488935470581,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,30,TRUE,32.5553181446024,0.29041600227356,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,34,TRUE,32.5553181274425,0.319441080093384,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,36,TRUE,32.5553181106323,0.349688053131104,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,35,TRUE,32.555318049011,0.379210948944092,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,58,TRUE,32.5553180478774,0.455460071563721,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,29,TRUE,32.555318047374,0.481674909591675,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,35,TRUE,32.5553180468894,0.510711908340454,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,35,TRUE,32.555318046812,0.541125059127808,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,36,TRUE,32.555318046538,0.571362972259521,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,35,TRUE,32.5553180459481,0.600826978683472,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,59,TRUE,32.5553180459093,0.648591995239258,40,0.00972716203487634,0.0201087930312938,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,110,TRUE,31.8255757388433,0.0771970748901367,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,33,TRUE,31.8251074339729,0.100759029388428,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,15,TRUE,31.8251064952394,0.113874912261963,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,26,TRUE,31.825106127623,0.135552883148193,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,31,TRUE,31.8251053251188,0.159475088119507,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,33,TRUE,31.8251048110707,0.183877944946289,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,34,TRUE,31.825104068517,0.208739995956421,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,34,TRUE,31.8250972470783,0.234253883361816,41,0.00832126859087539,0.0172024139468184,"case_norm_mode",1e-04,1e-05,1e-08,10000
