"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
38,0.0132916645058849,0.0274776270439327,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.013908863067627,59.0035434076571,1e-07,"case_oracle_change"
39,0.0113705837300447,0.0235062101415248,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0152299404144287,58.1715339914048,1e-07,"case_oracle_change"
40,0.00972716203487634,0.0201087930312938,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0113852024078369,57.6105719504129,1e-07,"case_oracle_change"
41,0.00832126859087539,0.0172024139468184,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0222628116607666,57.1384879760665,1e-07,"case_oracle_change"
42,0.0071185727875427,0.0147161018136279,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0225110054016113,56.7716336511398,1e-07,"case_oracle_change"
43,0.00608970591180167,0.0125891432015631,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0204100608825684,56.4582505748952,1e-07,"case_oracle_change"
44,0.00520954399133618,0.0107695997592715,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0153129100799561,55.218557686054,1e-07,"case_oracle_change"
45,0.00445659429055048,0.00921303992796748,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00386285781860352,54.9537751827611,1e-07,"case_oracle_change"
46,0.0038124704779531,0.00788145396408534,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0166850090026855,54.2067435100525,1e-07,"case_oracle_change"
47,0.00326144364904004,0.00674232577668861,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0114431381225586,53.9583544501931,1e-07,"case_oracle_change"
48,0.00279005824107379,0.00576783891476746,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0206689834594727,53.7472576438937,1e-07,"case_oracle_change"
49,0.00238680346075426,0.00493419731537282,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0177209377288818,52.9001155764355,1e-07,"case_oracle_change"
50,0.00204183220135076,0.00422104422588818,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0057530403137207,52.7109288743582,1e-07,"case_oracle_change"
51,0.0017467205855129,0.00361096511106137,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0154378414154053,52.3627151757338,1e-07,"case_oracle_change"
52,0.00149426226201944,0.00308906240624825,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0083920955657959,51.1879729986989,1e-07,"case_oracle_change"
53,0.00127829243338299,0.00264259173273804,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00404715538024902,50.8976674292773,1e-07,"case_oracle_change"
54,0.00109353731722829,0.0022606506918767,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00368285179138184,50.5491307474922,1e-07,"case_oracle_change"
55,0.000935485365430906,0.00193391263863052,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0139510631561279,50.3117425402193,1e-07,"case_oracle_change"
56,0.000800277096307539,0.00165439893358759,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0036160945892334,50.0479478321053,1e-07,"case_oracle_change"
57,0.000684610849662435,0.00141528411200309,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0166277885437012,49.860276622586,1e-07,"case_oracle_change"
58,0.000585662163315752,0.00121072921229753,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00529885292053223,49.6883191467693,1e-07,"case_oracle_change"
59,0.000501014802363725,0.00103573919404487,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0216610431671143,49.5599593633881,1e-07,"case_oracle_change"
60,0.000428601756969282,0.00088604096373046,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0179519653320312,49.4433299688865,1e-07,"case_oracle_change"
