"outer_iter","sub_attempt","admm_tol","line_search_halvings","line_search_success","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
12,2,1e-06,0,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
13,1,1e-05,1,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
14,1,1e-05,0,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
15,1,1e-05,1,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
16,1,1e-05,2,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
17,1,1e-05,0,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,123,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,48,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,28,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
4,1,1e-05,0,TRUE,15,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
5,1,1e-05,1,TRUE,3,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
6,1,1e-05,2,TRUE,3,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
7,1,1e-05,0,TRUE,2,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
8,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
9,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
10,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
11,1,1e-05,2,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
12,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
13,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
14,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
15,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
16,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
17,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
18,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
19,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
20,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
21,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
22,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
23,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
24,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
25,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
26,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
27,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
28,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
29,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
30,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
31,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
32,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
33,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
34,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
35,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
36,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
37,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
38,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
39,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
40,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
41,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
42,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
43,1,1e-05,1,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
44,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
45,1,1e-05,2,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
46,1,1e-05,0,TRUE,1,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,108,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,50,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,35,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
4,1,1e-05,0,TRUE,16,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
5,1,1e-05,1,TRUE,5,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
6,1,1e-05,2,TRUE,10,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
7,1,1e-05,2,TRUE,6,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
8,1,1e-05,2,TRUE,5,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
9,1,1e-05,2,TRUE,4,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
10,1,1e-05,2,TRUE,4,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
11,1,1e-05,1,TRUE,3,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
12,1,1e-05,2,TRUE,4,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
13,1,1e-05,2,TRUE,5,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
14,1,1e-05,2,TRUE,5,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
15,1,1e-05,2,TRUE,4,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
16,1,1e-05,2,TRUE,4,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
17,1,1e-05,2,TRUE,3,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
18,1,1e-05,1,TRUE,2,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
19,1,1e-05,3,TRUE,2,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
20,1,1e-05,3,TRUE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
21,1,1e-05,0,TRUE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
22,1,1e-05,4,FALSE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
22,2,1e-06,0,TRUE,40,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
23,1,1e-05,4,FALSE,2,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
23,2,1e-06,4,FALSE,33,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
23,3,1e-07,0,TRUE,243,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
24,1,1e-05,4,FALSE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
24,2,1e-06,3,TRUE,12,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
25,1,1e-05,4,FALSE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
25,2,1e-06,3,TRUE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
26,1,1e-05,4,FALSE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
26,2,1e-06,3,TRUE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
27,1,1e-05,4,FALSE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
27,2,1e-06,3,TRUE,1,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,97,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,47,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,32,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
4,1,1e-05,0,TRUE,15,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
5,1,1e-05,1,TRUE,7,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
6,1,1e-05,1,TRUE,16,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
7,1,1e-05,1,TRUE,17,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
8,1,1e-05,1,TRUE,17,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
9,1,1e-05,1,TRUE,16,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
10,1,1e-05,1,TRUE,17,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
11,1,1e-05,1,TRUE,17,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
12,1,1e-05,2,TRUE,16,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
13,1,1e-05,4,FALSE,8,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
13,2,1e-06,0,TRUE,24,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
14,1,1e-05,3,TRUE,3,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
15,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
15,2,1e-06,1,TRUE,13,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
16,1,1e-05,3,TRUE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
17,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
17,2,1e-06,2,TRUE,7,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
18,1,1e-05,1,TRUE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
19,1,1e-05,1,TRUE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
20,1,1e-05,2,TRUE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
21,1,1e-05,0,TRUE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
22,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
22,2,1e-06,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
22,3,1e-07,0,TRUE,202,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
23,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
23,2,1e-06,2,TRUE,13,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
24,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
24,2,1e-06,2,TRUE,3,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
25,1,1e-05,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
25,2,1e-06,4,FALSE,1,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
25,3,1e-07,2,TRUE,10,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,88,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,43,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,28,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
4,1,1e-05,1,TRUE,14,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
5,1,1e-05,1,TRUE,7,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
6,1,1e-05,1,TRUE,16,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
7,1,1e-05,1,TRUE,19,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
8,1,1e-05,2,TRUE,19,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
9,1,1e-05,3,TRUE,9,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
10,1,1e-05,1,TRUE,5,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
11,1,1e-05,2,TRUE,7,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
12,1,1e-05,2,TRUE,10,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
13,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
14,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
15,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
16,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
17,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
18,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
19,1,1e-05,2,TRUE,11,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
20,1,1e-05,3,TRUE,10,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
21,1,1e-05,4,FALSE,6,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
21,2,1e-06,0,TRUE,19,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
22,1,1e-05,3,TRUE,3,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
23,1,1e-05,4,FALSE,2,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
23,2,1e-06,2,TRUE,10,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
24,1,1e-05,3,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
25,1,1e-05,4,FALSE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
25,2,1e-06,3,TRUE,3,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
26,1,1e-05,1,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
27,1,1e-05,1,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
28,1,1e-05,2,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
29,1,1e-05,0,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
30,1,1e-05,3,TRUE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
31,1,1e-05,4,FALSE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
31,2,1e-06,4,FALSE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
31,3,1e-07,0,TRUE,65,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
32,1,1e-05,4,FALSE,1,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
32,2,1e-06,4,FALSE,8,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
32,3,1e-07,4,FALSE,57,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
32,4,1e-08,0,TRUE,318,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,80,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,39,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,25,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
4,1,1e-05,1,TRUE,15,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
5,1,1e-05,1,TRUE,10,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
6,1,1e-05,1,TRUE,20,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
7,1,1e-05,1,TRUE,20,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
8,1,1e-05,1,TRUE,19,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
9,1,1e-05,1,TRUE,19,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
10,1,1e-05,1,TRUE,20,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
11,1,1e-05,2,TRUE,19,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
12,1,1e-05,4,FALSE,10,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
12,2,1e-06,0,TRUE,24,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
13,1,1e-05,3,TRUE,4,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
14,1,1e-05,3,TRUE,4,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
15,1,1e-05,4,FALSE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
15,2,1e-06,0,TRUE,6,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
16,1,1e-05,4,FALSE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
16,2,1e-06,1,TRUE,12,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
17,1,1e-05,2,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
18,1,1e-05,1,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
19,1,1e-05,4,FALSE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
19,2,1e-06,3,TRUE,8,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
20,1,1e-05,0,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
21,1,1e-05,2,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
22,1,1e-05,2,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
23,1,1e-05,0,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
24,1,1e-05,1,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
25,1,1e-05,1,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
26,1,1e-05,1,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
27,1,1e-05,2,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
28,1,1e-05,1,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
29,1,1e-05,2,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
30,1,1e-05,0,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
31,1,1e-05,3,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
32,1,1e-05,4,FALSE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
32,2,1e-06,3,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
33,1,1e-05,0,TRUE,1,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,78,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,38,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,24,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
4,1,1e-05,3,TRUE,16,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
5,1,1e-05,0,TRUE,4,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
6,1,1e-05,2,TRUE,14,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
7,1,1e-05,3,TRUE,11,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
8,1,1e-05,2,TRUE,6,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
9,1,1e-05,2,TRUE,6,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
10,1,1e-05,2,TRUE,11,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
11,1,1e-05,2,TRUE,15,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
12,1,1e-05,3,TRUE,11,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
13,1,1e-05,3,TRUE,6,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
14,1,1e-05,2,TRUE,4,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
15,1,1e-05,2,TRUE,2,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
16,1,1e-05,3,TRUE,3,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
17,1,1e-05,1,TRUE,2,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
18,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
19,1,1e-05,3,TRUE,2,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
20,1,1e-05,0,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
21,1,1e-05,3,TRUE,2,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
22,1,1e-05,3,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
23,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
24,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
25,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
26,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
27,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
28,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
29,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
30,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
31,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
32,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
33,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
34,1,1e-05,3,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
35,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
36,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
37,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
38,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
39,1,1e-05,3,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
40,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
41,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
42,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
43,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
44,1,1e-05,3,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
45,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
46,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
47,1,1e-05,2,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
48,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
49,1,1e-05,3,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
50,1,1e-05,1,TRUE,1,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_norm_mode"
